Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-10-31 11:14:49,2019-10-31 11:16:40,1m - 50.218s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-10-31 11:14:51,2019-10-31 11:16:40,1m - 49.033s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-10-31 11:14:52,2019-10-31 11:15:29,36.971s,PASSED
getDeviceHeight(),,,,2019-10-31 11:15:29,2019-10-31 11:15:30,1.137s,PASSED
getDeviceWidth(),,,,2019-10-31 11:15:30,2019-10-31 11:15:31,1.072s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-10-31 11:15:31,2019-10-31 11:15:36,4.875s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-10-31 11:15:36,2019-10-31 11:15:41,5.480s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-10-31 11:15:41,2019-10-31 11:15:43,1.619s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-10-31 11:15:43,2019-10-31 11:15:45,2.079s,PASSED
"tap(findTestObject(""Kalkulator/Click"", [""text"":varBank]), 0)",,,,2019-10-31 11:15:45,2019-10-31 11:15:47,2.112s,PASSED
"tap(findTestObject(""TopUP/BtnLanjut""), 0)",,,,2019-10-31 11:15:47,2019-10-31 11:15:49,1.774s,PASSED
"tap(findTestObject(""TopUP/Btn_View""), 0)",,,,2019-10-31 11:15:49,2019-10-31 11:16:01,12.606s,PASSED
"tap(findTestObject(""TopUP/CloseBtn""), 0)",,,,2019-10-31 11:16:01,2019-10-31 11:16:04,2.337s,PASSED
"tap(findTestObject(""TopUP/BankTransferDrop""), 0)",,,,2019-10-31 11:16:04,2019-10-31 11:16:06,2.143s,PASSED
"tap(findTestObject(""TopUP/BCAPaymentButton""), 0)",,,,2019-10-31 11:16:06,2019-10-31 11:16:10,3.648s,PASSED
"ScrollUpDown.UpDown(52, 1891, 52, 1891)",,,,2019-10-31 11:16:10,2019-10-31 11:16:13,3.031s,PASSED
pressHome(),,,,2019-10-31 11:16:13,2019-10-31 11:16:13,0.739s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-10-31 11:16:13,2019-10-31 11:16:40,26.332s,PASSED
